filing_id,investment_of_money,common_enterprise,expectation_of_profits,efforts_of_others,howey_discussed,key_quotes
1309,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1310,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1311,not_discussed,alleged,not_discussed,not_discussed,1,[]
1312,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1313,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1315,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1316,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1317,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1319,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1320,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1322,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1323,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1324,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1325,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1326,alleged,alleged,alleged,alleged,1,"[""investment  contracts,  and  thus  “securities”  under  15 \nU.""]"
1327,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1328,alleged,alleged,alleged,alleged,1,"[""Howey’s reference to an ‘investment of money,’ it is \nwell established that cash is not the only form of contribution or investment that will create an \ninvestment contract."",""Howey); Uselton, 940 F."",""investment contract is an investment of \nmoney in a common enterprise with a reasonable expectation of profits to be derived from the entrepreneurial or \n \n\n2 \n \nfalls within the ambit of a securities offer and sale is a facts-and-circumstances analysis, utilizing \na principles-based framework that has served American companies and American investors well \nthrough periods of innovation and change for over 80 years."",""investment contracts,’ or as ‘any interest or instrument \ncommonly known as a ‘security’."",""investment contract and therefore was a security under our federal securities\nlaws."",""investment contract \nis an investment of money in a common enterprise with a reasonable expectation of profits to be \nderived from the entrepreneurial or managerial efforts of others."",""investment \ncontract “is the presence of an investment in a common venture premised on a reasonable \nexpectation of profits to be derived from the entrepreneurial or managerial efforts of others."",""investment contract exists, the investment of “money” need \nnot take the form of cash.""]"
1329,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1330,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1331,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1332,satisfied,alleged,not_discussed,not_discussed,1,"[""investment of money in an “investment contract."",""investment \nof money for the purposes of determining whether an investment involved a security."",""common enterprise with Defendants, as the \nParagon ICO investments were pooled under the control of Defendants, and the success of Paragon’s \n“business model”—and  thus  potential  profits  stemming  from  the future  valuation  of  PRG  Tokens—\nwas entirely reliant on Defendants’ actions."",""common  enterprise  that  is \nDefendant Paragon and its potential future “business lines”; and (c) the success of the investment and \nany  potential  returns  on  such  was  entirely  reliant  on  Defendants’  ability  to launch   the \n“PARAGONCOIN platform” and related “business lines.""]"
1333,alleged,alleged,alleged,alleged,1,"[""investment \ncontract with promises by Bitconnect;  \nf."",""investment contracts, subject to \nfederal securities laws, and therefore, Defendants were required to register BCC as such.""]"
1334,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1335,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1336,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1337,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1338,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1339,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1340,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1341,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1342,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1344,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1345,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1346,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1347,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1348,alleged,alleged,alleged,alleged,1,"[""Investment Contract, as used in Section \n401 (k) of the Act, includes: \n(1) any investment in a  common enterprise with the expectation of \nprofit to be derived through the essential managerial efforts of \nsomeone other than the investor."",""common enterprise with the expectation of \nprofit to be derived through the essential managerial efforts of \nsomeone other than the investor."",""expectation of \nprofit to be derived through the essential managerial efforts of \nsomeone other than the investor.""]"
1349,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1350,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1351,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1352,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1353,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1354,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1355,alleged,alleged,alleged,alleged,1,"[""investment contracts and are therefore subject \nto federal securities laws, including the registration requirements promulgated thereunder."",""investment contract and is \ntherefore  subject  to  federal  and  state  securities  laws,  including  the  registration  requirements \npromulgated thereunder."",""investment contracts and are therefore subject \nto the Florida Blue Sky Laws, including the registration requirements of Fla."",""investment  of  money or  assets by \nPlaintiffs and the Class Members -- specifically, the bitcoin, Ether, and other assets of value transferred \nto Defendants in exchange for the non-functional Coeval and Monkey Coins issued by Defendants."",""common  enterprise  and  with  an \nexpectation that the increased value of their Coeval and to-be-issued Monkey Coins would produce a \nsubstantial return on their investment that would be derived solely from the efforts of others -- namely, \nDefendants."",""efforts of others -- namely, \nDefendants."",""efforts  of  others  to \naffect the failure or success of the enterprise.""]"
1356,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1357,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1358,satisfied,alleged,not_discussed,not_discussed,1,"[""investment of money in an investment contract."",""common  enterprise  that  is  Centra  and  the  potential  further  Centra  product  lines;  (c)  the \nsuccess of the investment and any potential returns on such was entirely reliant on Defendants’ \nability to create the promised Centra Debit Card and Centra product line.""]"
1359,alleged,alleged,alleged,alleged,1,"[""investment contract is an investment of money in a common enterprise with a \nreasonable expectation of profits to be derived from the entrepreneurial or managerial efforts of \nothers."",""investment contract “is the presence of an investment in a common venture \npremised on a reasonable expectation of profits to be derived from the entrepreneurial or managerial \nefforts of others."",""investment contract under California Corporations \nCode § 25019."",""investment of money in a common enterprise with a \nreasonable expectation of profits to be derived from the entrepreneurial or managerial efforts of \nothers."",""common enterprise with a \nreasonable expectation of profits to be derived from the entrepreneurial or managerial efforts of \nothers."",""expectation of profits to be derived from the entrepreneurial or \nmanagerial efforts of others."",""expectation of profits to be derived from the entrepreneurial or managerial \nefforts of others (i."",""expectation of profits to be derived from the entrepreneurial or managerial efforts of \nothers.""]"
1360,alleged,alleged,alleged,alleged,1,"[""investment contract and therefore was a security under our federal securities laws."",""investment of money in a common enterprise with a reasonable expectation of profits to be derived from the entrepreneurial or managerial efforts of others."",""common enterprise with a reasonable expectation of profits to be derived from the entrepreneurial or managerial efforts of others."",""expectation of profits to be derived from the entrepreneurial or managerial efforts of others."",""efforts of others continue to contain the hallmarks of a security under U.""]"
1361,alleged,alleged,satisfied,alleged,1,"[""Howey analysis” and that “as currently designed, the sale of MUN utility tokens does not \n                                                 \n1\n  An “initial coin offering” or “ICO” is a recently developed form of fundraising event in \nwhich an entity offers participants a unique digital “coin” or “token” in exchange for consideration \n(most commonly Bitcoin, Ether, or fiat currency)."",""investment contracts” under \nSEC v."",""investment contract,” a purchaser of MUN tokens \nwould have had a reasonable expectation of obtaining a future profit based upon Munchee’s \nefforts, including Munchee revising its app and creating the MUN “ecosystem” using the  proceeds \nfrom the sale of MUN tokens."",""investment contract is an investment of money in a common \nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or \nmanagerial efforts of others."",""investment contract “is the presence of an investment in a \ncommon venture premised on a reasonable expectation of profits to be derived from the \nentrepreneurial or managerial efforts of others."",""investment contract”); see also SEC v."",""investment of money in a common \nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or \nmanagerial efforts of others."",""common \nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or \nmanagerial efforts of others.""]"
